BBANDS_60:Real Middle Band,high,STOCH_daily:SlowD,close,STOCH_daily:SlowK,open,BBANDS_60:Real Lower Band,EMA_60:EMA,AROON_60:Aroon Down,OBV_daily:OBV,low,AROON_60:Aroon Up,RSI_60:RSI,price_change_1m,WMA_60:WMA,price_change_1d,SMA_60:SMA,MACD_daily:MACD,volume,BBANDS_60:Real Upper Band,date,MACD_daily:MACD_Hist,price_change_1w,AD_daily:Chaikin A/D,ADX_60:ADX,volume_change_1w,MACD_daily:MACD_Signal,volume_change_1m,CCI_60:CCI,volume_change_1d,
16.594,13.325,12.8002,12.79,9.3619,13.04,12.5175,15.9735,100.0,-316605272.0,12.62,0.0,43.6928,36.0437842064,15.5383,-3.98749022674,16.594,-0.7231,8071179.0,20.6705,2017-12-06,-0.1298,10.6333072713,-364445803.925,6.0127,50.2514068886,-0.5934,27.9005087113,-143.1364,23.1657481515,
16.4435,12.61,11.5547,12.28,10.621,12.31,12.3724,15.8445,100.0,-326546200.0,12.04,0.0,42.9406,33.3876221498,15.389,2.93159609121,16.4435,-0.8346,9940928.0,20.5146,2017-12-07,-0.193,14.332247557,-366015424.135,6.133,-12.2830685425,-0.6416,-3.14608455066,-159.9376,-29.7590426165,
16.3002,12.81,11.0942,12.64,13.2997,12.37,12.2698,15.7303,98.3333,-319563597.0,12.36,0.0,43.4865,33.9398734177,15.2551,0.316455696203,16.3002,-0.8869,6982603.0,20.3305,2017-12-08,-0.1962,16.2183544304,-364308565.624,6.2398,38.0386798448,-0.6907,37.6253096446,-146.4206,15.3837186505,
16.1617,13.2,15.8661,12.68,23.6775,12.74,12.1859,15.6234,96.6667,-311506810.0,12.47,0.0,43.6749,36.7507886435,15.1296,0.630914826498,16.1617,-0.9089,8056787.0,20.1375,2017-12-11,-0.1746,17.1135646688,-367729940.925,6.3224,5.87015642836,-0.7343,-17.3889045348,-137.1354,-28.8519977008,
16.0494,12.78,25.608,12.76,39.8468,12.53,12.0395,15.5188,95.0,-305774567.0,12.435,3.3333,43.6278,47.4137931034,15.0074,11.3636363636,16.0494,-0.9187,5732243.0,20.0593,2017-12-12,-0.1475,23.4326018809,-362662305.809,6.4053,111.845589937,-0.7712,145.217099136,-137.8666,200.830512593,
15.9374,14.55,41.1895,14.21,60.0441,12.68,11.9327,15.4258,93.3333,-288530231.0,12.68,1.6667,44.0569,39.4792399719,14.8969,-0.422237860662,15.9374,-0.8963,17244336.0,19.9421,2017-12-13,-0.1001,14.2857142857,-351688637.446,6.3886,-38.5870815786,-0.7962,-29.1956384983,-93.8218,-29.6751118744,
15.8612,14.32,58.2103,14.15,74.7402,14.0,11.8468,15.3621,91.6667,-300657291.0,13.485,0.0,45.4444,33.074204947,14.8165,-0.777385159011,15.8612,-0.8043,12127060.0,19.8755,2017-12-14,-0.0065,19.5053003534,-344499541.997,6.3722,-7.28302655384,-0.7978,18.0151660831,-85.4825,-28.0957049771,
15.793,14.59,71.8911,14.04,80.8891,14.365,11.7853,15.3135,90.0,-309377168.0,13.88,21.6667,46.1114,26.2108262108,14.7515,4.62962962963,15.793,-0.6916,8719877.0,19.8007,2017-12-15,0.085,28.49002849,-349289333.588,6.3415,36.0751762898,-0.7766,70.9972170479,-76.5883,10.5370293641,
15.722,14.85,79.6084,14.69,83.196,14.44,11.7651,15.2816,88.3333,-299738475.0,14.34,20.0,46.8805,22.0558202859,14.7039,1.08917631042,15.722,-0.5587,9638693.0,19.6789,2017-12-18,0.1743,22.1238938053,-345698447.961,6.2973,-3.53706669566,-0.733,-14.3452125719,-57.789,-11.5052943381,
15.6509,15.08,83.3916,14.85,86.0898,14.65,11.7608,15.2552,86.6667,-291208742.0,14.475,18.3333,47.1058,21.4814814815,14.663,6.06060606061,15.6509,-0.4374,8529733.0,19.541,2017-12-19,0.2365,20.6060606061,-343654131.787,6.2414,32.2230367586,-0.6739,-17.6006095384,-49.574,42.3667540356,
15.5941,15.9838,86.9213,15.75,91.4783,15.16,11.7684,15.2471,85.0,-279065238.0,15.01,16.6667,47.9947,19.746031746,14.642,3.11111111111,15.5941,-0.2948,12143504.0,19.4198,2017-12-20,0.3033,12.7619047619,-337341704.467,6.1385,-14.0618803271,-0.5981,-5.55834625657,-16.6467,-12.7908221548,
15.5581,16.55,89.1282,16.24,89.8166,15.9,11.776,15.2603,83.3333,-268474988.0,15.65,15.0,49.0367,22.9064039409,14.6438,4.12561576355,15.5581,-0.1286,10590250.0,19.3401,2017-12-21,0.3756,18.9655172414,-334046960.022,6.0642,3.73172493567,-0.5042,46.5372866552,8.3706,6.17164845023,
15.5315,17.1,90.6704,16.91,90.7163,16.52,11.7927,15.2936,81.6667,-257231145.0,16.2746,13.3333,50.0303,6.3276167948,14.6673,6.68243642815,15.5315,0.0529,11243843.0,19.2703,2017-12-22,0.4457,8.39739798936,-327979589.448,6.0189,17.0738776769,-0.3927,67.7176477829,36.3928,5.52964853743,
15.518,18.12,91.2121,18.04,93.1036,17.28,11.8073,15.3515,80.0,-245365557.0,17.06,11.6667,51.2459,1.49667405765,14.7174,-0.554323725055,15.518,0.2572,11865588.0,19.2287,2017-12-26,0.5199,3.27050997783,-317905033.599,6.0244,-23.5481882567,-0.2628,-37.5220848727,79.5762,-21.6409165732,
15.52,18.26,92.5038,17.94,93.6917,18.24,11.8053,15.4197,78.3333,-254663323.0,17.43,10.0,51.8075,-8.47268673356,14.7801,-0.167224080268,15.52,0.4438,9297766.0,19.2347,2017-12-27,0.5652,1.5607580825,-315776629.334,6.0365,-24.5626745177,-0.1214,69.5659258364,85.3413,21.300880233,
15.5118,18.3,92.6253,17.91,91.0807,18.1,11.8162,15.4856,76.6667,-265941595.0,17.43,8.3333,51.8075,-11.8927973199,14.8428,-0.837520938023,15.5118,0.5849,11278272.0,19.2075,2017-12-28,0.5651,-2.84757118928,-314609911.54,6.0503,-8.46932047746,0.0198,12.623529562,86.4839,-7.46898993037,
15.4953,18.29,89.2325,17.76,82.9252,18.1,11.8453,15.5533,75.0,-276377494.0,17.55,6.6667,51.993,-6.98198198198,14.9096,8.78378378378,15.4953,0.6984,10435899.0,19.1453,2017-12-29,0.5429,-7.77027027027,-319122732.73,6.0639,-7.73983151811,0.1555,75.0742029987,87.7996,5.26595744171,
15.4967,19.34,86.6402,19.32,85.9148,18.3,11.8428,15.6384,73.3333,-265392045.0,18.15,5.0,52.9145,-15.0103519669,14.9966,-5.12422360248,15.4967,0.8272,10985449.0,19.1505,2018-01-02,0.5374,-12.3706004141,-308506542.52,6.1282,-12.5222009587,0.2899,13.3413026632,134.1285,19.8276283473,
15.4925,19.34,80.678,18.33,73.1939,19.13,11.8482,15.6981,71.6667,-278555648.0,17.46,3.3333,51.7527,-21.0583742499,15.061,1.63666121113,15.4925,0.8637,13163603.0,19.1368,2018-01-03,0.4591,-5.40098199673,-309486810.828,6.1522,-49.4378552741,0.4046,53.3558707293,110.4012,-31.0868232656,
15.4662,18.76,76.2663,18.63,69.6902,18.12,11.9119,15.7662,70.0,-269484191.0,17.7748,1.6667,52.2392,-21.6317767042,15.1358,-2.20075147611,15.4662,0.9075,9071457.0,19.0206,2018-01-04,0.4023,0.966183574879,-302809363.999,6.1757,54.9523962909,0.5052,18.0953070714,114.3136,-22.680711599,
15.4487,18.69,64.3362,18.22,50.1244,18.18,11.9566,15.8414,68.3333,-276498177.0,18.06,0.0,52.6789,-26.2349066959,15.2209,-4.50054884742,15.4487,0.9543,7013986.0,18.9409,2018-01-05,0.3592,8.78155872667,-306260690.443,6.1989,74.077079709,0.595,109.964804606,114.3587,47.1784945108,
15.4289,18.125,52.3541,17.4,37.2478,18.05,11.9911,15.8866,66.6667,-286821256.0,17.22,0.0,51.2654,-24.9425287356,15.2789,-5.86206896552,15.4289,0.913,10323079.0,18.8667,2018-01-08,0.2544,8.2183908046,-312477351.277,6.1736,38.6385786644,0.6586,45.6013656391,83.7125,-6.73152845193,
15.3782,16.85,35.1627,16.38,18.1158,16.84,12.0805,15.8972,65.0,-296449434.0,16.21,1.6667,49.6369,-19.5970695971,15.3045,3.35775335775,15.3782,0.7897,9628178.0,18.676,2018-01-09,0.1049,8.18070818071,-316990559.715,6.0936,54.8657181037,0.6849,48.3445881453,35.3626,-0.190576036297,
15.3374,17.4,23.1387,16.93,14.0524,16.94,12.1632,15.9196,63.3333,-286839605.0,16.58,0.0,50.2259,-27.5841701122,15.3439,2.42173656232,15.3374,0.7137,9609829.0,18.5117,2018-01-10,0.023,5.90667454223,-318396876.154,6.0432,-14.0879405867,0.6906,149.799564592,63.9074,-30.7396624851,
15.3254,17.49,19.5262,17.34,26.4104,17.15,12.184,15.9593,61.6667,-280183805.0,17.13,0.0,51.0907,-21.9723183391,15.4027,8.47750865052,15.3254,0.6898,6655800.0,18.4669,2018-01-11,-0.0007,4.0369088812,-317287576.154,5.9982,5.59884611917,0.6904,130.521485021,84.3444,111.190841071,
15.3291,18.9668,32.1667,18.81,56.0374,17.75,12.1768,16.018,60.0,-266127365.0,17.75,88.3333,52.0458,-26.2626262626,15.4822,5.36948431685,15.3291,0.7127,14056440.0,18.4813,2018-01-12,0.0178,0.26581605529,-306853834.694,6.0274,-18.410877861,0.6949,-8.42662864851,144.7546,-13.1377361551,
15.3481,19.96,53.7207,19.82,78.7145,19.04,12.1278,16.1079,58.3333,-253917623.0,18.761,100.0,53.5499,-20.1311806256,15.5947,-4.99495459132,15.3481,0.8031,12209742.0,18.5684,2018-01-16,0.0866,0.706357214934,-297495408.591,6.1026,27.1006791134,0.7165,106.912668589,190.6288,17.2159903133,
15.3639,20.14,73.1152,18.83,84.5937,19.52,12.0873,16.1936,56.6667,-268229393.0,18.72,100.0,53.4808,-15.5071694105,15.7053,-5.89484864578,15.3639,0.8616,14311770.0,18.6406,2018-01-17,0.116,-4.51407328731,-309589862.112,6.1849,31.7650367495,0.7456,4.00827430849,172.1999,4.1852056035,
15.3729,19.05,74.3328,17.72,59.6901,18.9,12.075,16.2391,55.0,-283140140.0,17.581,98.3333,51.5975,-18.3972911964,15.778,1.18510158014,15.3729,0.8067,14910747.0,18.6709,2018-01-18,0.0489,3.32957110609,-321678833.982,6.202,-50.2816860886,0.7578,19.2932587482,114.9265,-44.6305272298,
15.3984,18.375,58.8103,17.93,32.1472,18.08,12.0474,16.2929,53.3333,-274884138.0,17.88,96.6667,52.0483,-26.0457334077,15.8602,0.613496932515,15.3984,0.7784,8256002.0,18.7494,2018-01-19,0.0165,-8.42163970998,-328266956.79,6.2189,90.9621993793,0.7619,60.1080886366,109.1891,-14.8686252741,
15.4238,18.43,36.2987,18.04,17.0587,18.05,12.0289,16.3367,51.6667,-267855690.0,17.63,95.0,51.6394,-26.8292682927,15.9333,4.54545454545,15.4238,0.7274,7028448.0,18.8186,2018-01-22,-0.0276,-12.5277161863,-328091245.59,6.2216,80.7225151271,0.755,127.721127054,104.021,63.1729508421,
15.4489,19.0,26.2166,18.86,29.4439,17.71,12.0249,16.3644,50.0,-256387164.0,17.18,93.3333,50.9072,-30.2757158006,15.9909,5.83244962884,15.4489,0.6432,11468526.0,18.873,2018-01-23,-0.0894,-12.4072110286,-318387108.206,6.2518,59.3105077322,0.7326,-8.65507040748,113.0078,35.3152532418,
15.5288,20.5,33.104,19.96,52.8095,19.85,11.9465,16.4711,48.3333,-240868499.0,19.62,100.0,54.4669,-31.7635270541,16.1277,-9.91983967936,15.5288,0.7646,15518665.0,19.1111,2018-01-24,0.0256,-17.7354709419,-321914077.524,6.3507,-19.7672544642,0.739,-49.1188385083,177.1068,21.5175983243,
15.5806,20.29,45.7053,17.98,54.8627,20.15,11.9615,16.513,46.6667,-259726408.0,17.7501,98.3333,51.5536,-20.3003337041,16.2005,1.83537263626,15.5806,0.7018,18857909.0,19.1998,2018-01-25,-0.0298,-19.5216907675,-337358125.128,6.3468,7.04876134464,0.7316,-52.7060821006,112.8419,-60.6882608247,
15.6329,18.79,51.6538,18.31,47.2892,18.3,11.9648,16.5628,45.0,-252313036.0,18.03,96.6667,51.9449,-28.4543965046,16.2808,-10.3222282906,15.6329,0.667,7413372.0,19.3011,2018-01-26,-0.0517,-20.2621518296,-339309012.497,6.3429,44.5086662318,0.7187,123.204649652,95.8773,112.667636266,
15.6524,17.8,41.0783,16.42,21.0829,17.75,11.9849,16.5509,43.3333,-268078879.0,16.2,95.0,49.2977,-21.071863581,16.2994,-3.89768574909,15.6524,0.4861,15765843.0,19.32,2018-01-29,-0.1861,-18.1485992692,-350739248.672,6.2473,-6.58982206026,0.6721,-46.8434133208,30.0803,-19.4334993695,
15.6594,17.0,27.6358,15.78,14.5353,16.94,11.9942,16.5184,41.6667,-280780867.0,15.56,93.3333,48.4201,-14.3219264892,16.2964,4.68948035488,15.6594,0.2877,12701988.0,19.3247,2018-01-30,-0.3075,-17.237008872,-359560073.672,6.1635,18.3322169727,0.5953,53.1762272173,1.1547,43.8402161929,
15.6539,16.8,15.8976,16.52,12.0745,16.25,11.9866,16.4735,40.0,-262510300.0,15.15,91.6667,47.865,-19.1283292978,16.2797,-0.605326876513,15.6539,0.0964,18270567.0,19.3212,2018-01-31,-0.3991,-20.2784503632,-347490426.381,6.1003,-21.8257375373,0.4955,-25.8918893978,2.6941,-31.8518631633,
15.6666,16.63,16.2029,16.42,21.9991,16.02,12.0036,16.4491,38.3333,-274961351.0,15.73,90.0,48.7109,-18.2704019488,16.2822,-11.8757612667,15.6666,-0.0084,12451051.0,19.3296,2018-02-01,-0.4031,-25.3349573691,-340849865.847,6.0382,92.7974674588,0.3947,-29.6432244957,6.4214,62.1321605702,
15.6516,15.58,18.7357,14.47,22.1336,15.58,11.9737,16.3787,36.6667,-295148509.0,14.3,88.3333,46.8067,-2.14236351071,16.2374,0.898410504492,15.6516,-0.2044,20187158.0,19.3295,2018-02-02,-0.4793,-6.49619903248,-355674810.004,6.0428,-23.9959928981,0.2749,-13.6303535148,-53.5512,-46.9317820765,
15.6281,14.795,21.3198,14.6,19.8266,14.62,11.9267,16.301,35.0,-284435544.0,14.01,86.6667,46.4324,-9.45205479452,16.1835,-7.94520547945,15.6281,-0.3788,10712965.0,19.3295,2018-02-05,-0.523,-5.0,-350284209.781,6.0603,20.153066868,0.1441,51.8959597086,-64.7398,37.4680305592,
15.5833,14.35,16.9773,13.44,8.9717,14.0,11.8385,16.2046,33.3333,-299162446.0,13.36,85.0,45.6011,-0.967261904762,16.1092,-2.82738095238,15.5833,-0.563,14726902.0,19.3281,2018-02-06,-0.5657,17.7827380952,-362631006.407,6.1062,71.5466226366,0.0027,-17.9202523382,-91.6795,2.06181856849,
15.5369,13.9455,12.5837,13.06,8.9527,13.15,11.7288,16.0956,31.6667,-314192990.0,12.88,83.3333,44.9961,1.45482388974,16.0205,0.842266462481,15.5369,-0.7392,15030544.0,19.3451,2018-02-07,-0.5935,21.8223583461,-372583187.347,6.172,-0.965493996758,-0.1457,-16.3577645626,-104.0627,-4.97429101701,
15.4998,13.8,7.9599,13.17,5.9554,13.18,11.6326,15.9902,30.0,-299910109.0,12.88,81.6667,44.9961,2.73348519362,15.9334,-6.90964312832,15.4998,-0.8688,14282881.0,19.3669,2018-02-08,-0.5785,9.79498861048,-377861643.369,6.2368,24.537311485,-0.2903,-23.4661970509,-101.1667,68.0705104243,
15.4419,13.22,9.6548,12.26,14.0563,13.19,11.434,15.8377,100.0,-323915420.0,11.34,80.0,43.0989,9.13539967374,15.797,10.3588907015,15.4419,-1.0833,24005311.0,19.4498,2018-02-09,-0.6344,8.15660685155,-378372394.667,6.3657,-44.9349895946,-0.4489,-62.545559189,-134.5318,-36.0847730738,
15.4074,13.98,18.9068,13.53,36.7088,12.59,11.3289,15.7224,98.3333,-308572371.0,12.32,78.3333,44.6103,-1.10864745011,15.6947,2.51293422025,15.4074,-1.1608,15343049.0,19.486,2018-02-12,-0.5695,-2.43902439024,-371347866.209,6.4519,4.31603913929,-0.5913,-63.4692100638,-95.2512,-16.1056189027,
15.3896,14.09,38.1867,13.87,63.7952,13.71,11.2847,15.6446,96.6667,-295700415.0,13.35,76.6667,46.1393,-6.05623648161,15.6272,14.1312184571,15.3896,-1.1262,12871956.0,19.4945,2018-02-13,-0.4279,-5.19105984138,-366129505.669,6.5308,-18.6144126036,-0.6983,-7.42683551746,-75.9491,96.2677855642,
15.3698,16.03,62.445,15.83,86.831,13.9,11.2389,15.5723,95.0,-270436912.0,13.44,75.0,46.2711,-18.8881869867,15.5633,0.505369551485,15.3698,-1.079,25263503.0,19.5006,2018-02-14,-0.3046,-13.9608338598,-344767701.974,6.5098,-68.745122163,-0.7744,-60.464263408,-27.7441,-41.0793309226,
15.3693,16.135,81.658,15.91,94.3477,15.96,11.2382,15.5503,93.3333,-255551487.0,14.9,73.3333,48.3559,-17.0333123821,15.5479,-9.11376492772,15.3693,-0.9133,14885425.0,19.5003,2018-02-15,-0.1111,-9.93086109365,-335306116.043,6.484,-40.0847204564,-0.8022,-17.0099745221,-7.8941,19.4961917446,
15.3593,15.68,87.8527,14.46,82.3792,15.46,11.217,15.4962,91.6667,-273339003.0,13.9,71.6667,47.0834,-11.4107883817,15.4997,-8.29875518672,15.3593,-0.8528,17787516.0,19.5016,2018-02-16,-0.0405,-9.40525587828,-341901487.144,6.5023,-6.97413286937,-0.8123,-54.2133482831,-43.2069,-25.6864927065,
15.3298,14.2,76.3861,13.26,52.4313,13.9,11.1483,15.4169,90.0,-286557530.0,13.08,70.0,46.0723,6.63650075415,15.425,-0.452488687783,15.3298,-0.8611,13218527.0,19.5112,2018-02-20,-0.0391,-2.26244343891,-350871201.894,6.5547,-36.5997134174,-0.8221,84.3091821048,-83.7991,21.0820313035,
15.2954,14.6444,52.2607,13.2,21.9714,13.73,11.0786,15.3442,88.3333,-302562791.0,13.2,68.3333,46.2441,2.95454545455,15.3552,-0.378787878788,15.2954,-0.8483,16005261.0,19.5123,2018-02-21,-0.021,2.42424242424,-366876462.894,6.584,21.5626911676,-0.8273,-29.7600770147,-75.4293,-34.5470405012,
15.2606,13.69,26.1466,13.15,4.0371,13.53,11.0068,15.271,86.6667,-313038708.0,13.11,66.6667,46.132,9.88593155894,15.2835,3.57414448669,15.2606,-0.8357,10475917.0,19.5144,2018-02-22,-0.0067,1.5969581749,-375907425.825,6.6166,29.2485612477,-0.829,54.819630587,-85.6103,-24.6263883152,
15.2224,13.78,11.702,13.62,9.0974,13.26,10.932,15.1988,85.0,-305142631.0,13.07,65.0,46.0816,7.9295154185,15.2117,5.21292217327,15.2224,-0.8195,7896077.0,19.5129,2018-02-23,0.0076,-1.4684287812,-371570144.092,6.6441,10.9431683607,-0.8271,27.1720501206,-76.9639,12.9503169739,
15.1998,14.36,15.8664,14.33,34.4649,14.04,10.8945,15.154,83.3333,-296223987.0,13.8301,63.3333,47.1982,-2.51221214236,15.166,-8.58339148639,15.1998,-0.7369,8918644.0,19.505,2018-02-26,0.0722,-1.18632240056,-363661348.441,6.6415,95.4958287381,-0.809,25.3824236061,-52.2774,85.5325876893,
15.1729,13.97,27.4597,13.1,38.8169,13.93,10.8289,15.0774,81.6667,-312770978.0,12.82,61.6667,45.9132,-0.229007633588,15.088,-1.06870229008,15.1729,-0.7443,16546991.0,19.5169,2018-02-27,0.0518,0.916030534351,-372150674.258,6.683,-1.65848884549,-0.7961,-9.70891323988,-80.4114,-49.3528219119,
15.1529,13.42,36.0349,12.96,34.823,13.21,10.7788,15.0067,80.0,-321151562.0,12.92,60.0,46.061,4.62962962963,15.0142,4.32098765432,15.1529,-0.7336,8380584.0,19.5271,2018-02-28,0.05,2.70061728395,-379190364.818,6.7237,44.2358193653,-0.7836,24.5611880986,-85.3608,132.16074202,
15.1153,13.69,34.2796,13.52,29.1988,12.6,10.6753,14.9107,78.3333,-301695136.0,12.08,58.3333,45.0101,3.47633136095,14.9134,-1.18343195266,15.1153,-0.784,19456426.0,19.5552,2018-03-01,-0.0003,-1.99704142012,-363842749.278,6.7997,-35.384417467,-0.7837,-30.6940339403,-83.5388,-30.4087400224,
15.1049,14.1,35.606,13.36,42.7964,13.92,10.6507,14.8566,76.6667,-315235108.0,13.26,56.6667,46.7459,0.0748502994012,14.8526,0.449101796407,15.1049,-0.7203,13539972.0,19.5592,2018-03-02,0.0507,1.27245508982,-374158918.421,6.8528,-19.2669526938,-0.771,-36.6790271058,-67.3604,-35.3015057934,
15.1064,13.47,44.6245,13.42,61.8783,13.17,10.6551,14.7964,75.0,-306474950.0,13.02,55.0,46.4427,-1.19225037258,14.7842,5.51415797317,15.1064,-0.6814,8760158.0,19.5578,2018-03-05,0.0717,-0.298062593145,-367345462.199,6.9154,2.63576296227,-0.7531,12.2171883201,-76.1516,99.0326772645,
15.1281,14.69,57.3549,14.16,67.3902,13.94,10.7128,14.7677,73.3333,-289039373.0,13.92,53.3333,47.7356,-5.01412429379,14.7453,-6.6384180791,15.1281,-0.5713,17435577.0,19.5434,2018-03-06,0.1454,-5.50847457627,-373912108.082,6.9137,-67.8534470067,-0.7167,-55.2440851255,-46.203,-6.67036141104,
15.1444,14.2,64.1682,13.22,63.2361,14.02,10.7679,14.7104,71.6667,-305311934.0,13.02,51.6667,46.5918,4.61422087746,14.6762,0.680786686838,15.1444,-0.5504,16272561.0,19.521,2018-03-07,0.1331,-1.43721633888,-384668546.709,6.9509,-26.7725774695,-0.6835,-38.2305833728,-73.1688,-25.7166465684,
15.1541,13.42,59.5993,13.31,48.1715,13.3,10.7997,14.6523,70.0,-293224130.0,12.94,50.0,46.4911,3.60631104433,14.6039,-0.450788880541,15.1541,-0.5341,12087804.0,19.5085,2018-03-08,0.1195,-3.53117956424,-378120986.209,6.991,-17.3703345951,-0.6536,-35.9901930905,-82.4687,4.00468935466,
15.1634,13.75,46.3065,13.25,27.5118,13.04,10.8297,14.5991,68.3333,-305796013.0,13.03,48.3333,46.6231,6.64150943396,14.5343,2.11320754717,15.1634,-0.508,12571883.0,19.4971,2018-03-09,0.1164,-0.377358490566,-383010051.82,7.0133,-1.73772695785,-0.6245,-41.5710279836,-79.1074,-13.0501612209,
15.169,13.58,33.9434,13.53,26.1468,13.05,10.8486,14.5392,66.6667,-294864781.0,12.77,46.6667,46.2876,11.6777531412,14.4558,-1.10864745011,15.169,-0.5026,10931232.0,19.4895,2018-03-12,0.0975,-5.32150776053,-373428354.635,7.0466,-25.4950585625,-0.6001,56.2878273922,-81.5526,-17.7489325997,
15.176,13.777,28.9923,13.38,33.3183,13.6,10.8704,14.492,65.0,-303855836.0,13.101,45.0,46.7833,7.92227204783,14.388,0.0,15.176,-0.4662,8991055.0,19.4817,2018-03-13,0.1071,5.68011958146,-374997799.147,7.069,170.968857381,-0.5733,-10.3695061369,-76.8305,-37.6609641471,
15.1718,13.64,35.6902,13.38,47.6055,13.36,10.859,14.4506,63.3333,-303855836.0,13.23,43.3333,46.9773,13.6771300448,14.3242,-2.6158445441,15.1718,-0.4221,5604937.0,19.4846,2018-03-14,0.121,1.56950672646,-376501562.732,7.091,100.574654095,-0.5431,67.9629762119,-76.2601,112.597875766,
15.1546,13.25,41.3138,13.03,43.0175,13.17,10.8133,14.3981,61.6667,-315771813.0,12.85,41.6667,46.47,16.423637759,14.2481,-1.45817344589,15.1546,-0.413,11915977.0,19.4959,2018-03-15,0.1041,10.8979278588,-377693160.432,7.1299,36.1094940012,-0.517,-40.1071351514,-87.3893,-16.1788244472,
15.1251,13.04,42.2927,12.84,36.2549,13.02,10.7383,14.3382,60.0,-325759925.0,12.57,40.0,46.0969,20.6386292835,14.1633,2.80373831776,15.1251,-0.4235,9988112.0,19.512,2018-03-16,0.0748,14.4859813084,-376205569.283,7.1808,0.535546657867,-0.4983,-35.8694115565,-92.6125,23.6812122251,
15.0944,13.42,37.578,13.2,33.4614,12.85,10.6641,14.2822,58.3333,-313406507.0,12.63,38.3333,46.1911,19.9242424242,14.0815,-2.95454545455,15.0944,-0.4222,12353418.0,19.5247,2018-03-19,0.0609,5.83333333333,-370732535.992,7.2098,-9.47920648358,-0.4831,-11.0190232371,-81.8106,-34.0724324232,
15.0558,13.076,34.016,12.81,32.3316,13.0,10.5831,14.2302,56.6667,-321550815.0,12.6947,36.6667,46.2939,25.1366120219,14.0028,10.3825136612,15.0558,-0.4111,8144308.0,19.5285,2018-03-20,0.0576,2.02966432475,-373951385.233,7.2383,83.4466230894,-0.4687,21.3072369071,-85.7385,199.140933766,
15.0133,14.42,39.6522,14.14,53.1634,13.28,10.5156,14.1931,55.0,-297187856.0,13.1,35.0,46.9399,7.77934936351,13.9387,-3.88967468175,15.0133,-0.3655,24362959.0,19.511,2018-03-21,0.0826,-4.1018387553,-359924227.021,7.1934,-57.1523516499,-0.4481,-58.3006193952,-51.6301,-53.8558391039,
14.9674,14.11,46.5461,13.59,54.1433,13.85,10.4659,14.171,53.3333,-308429939.0,13.52,33.3333,47.6041,5.37159676233,13.8898,6.32818248712,14.9674,-0.292,11242083.0,19.4689,2018-03-22,0.1248,2.94334069169,-368498697.106,7.1492,19.9463124405,-0.4168,-17.198387523,-54.551,44.2684242769,
14.9205,14.92,60.1551,14.45,73.1587,14.5,10.4487,14.1736,51.6667,-292211163.0,14.25,31.6667,48.7383,2.21453287197,13.8662,1.73010380623,14.9205,-0.1729,16218776.0,19.3924,2018-03-23,0.1952,-7.47404844291,-375034621.762,7.0632,-47.1375521803,-0.3681,-50.2460543262,-28.1509,-38.0865547437,
14.874,15.0,67.0559,14.7,73.8659,14.72,10.4498,14.1889,50.0,-282169560.0,14.64,30.0,49.3342,-3.0612244898,13.857,-4.96598639456,14.874,-0.0465,10041603.0,19.2983,2018-03-26,0.2572,-9.79591836735,-381729023.762,6.9744,-2.10324984965,-0.3037,-33.7706141141,-19.2248,11.3608255574,
14.8129,14.33,72.5917,13.97,70.7507,14.01,10.4304,14.1748,48.3333,-293351972.0,13.76,28.3333,48.0525,3.50751610594,13.8205,-6.44237652112,14.8129,-0.0171,11182412.0,19.1954,2018-03-27,0.2293,-3.72226198998,-384671763.762,6.9308,-30.2167367827,-0.2464,-37.7857478333,-42.4468,33.6067567534,
14.7362,13.63,63.6088,13.07,46.2099,13.56,10.3871,14.1347,46.6667,-308292430.0,12.95,26.6667,46.9116,10.8645753634,13.7594,3.74904361132,14.7362,-0.0586,14940458.0,19.0853,2018-03-28,0.1503,5.81484315226,-394339118.939,6.9267,-32.7231735466,-0.2088,-59.8520139075,-67.2163,-30.1296185164,
14.6505,13.58,48.0312,13.56,27.1331,13.02,10.3719,14.0978,45.0,-297853475.0,13.01,25.0,47.0064,2.06489675516,13.7028,3.17109144543,14.6505,-0.0855,10438955.0,18.9292,2018-03-29,0.0986,1.69616519174,-384632722.184,6.9227,-25.8797456259,-0.1842,-4.33420778229,-60.2444,29.1744623863,
